[UE1] [2025-11-19 11:29:16] [  5]  57.00-58.00  sec  4.33 MBytes  36.3 Mbits/sec  0.091 ms  0/3110 (0%)
[UE1] [2025-11-19 11:29:17] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.089 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:19] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.148 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:22] [  5]   0.00-1.00   sec  3.74 MBytes  31.4 Mbits/sec  0.125 ms  0/2688 (0%)
[UE1] [2025-11-19 11:29:23] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.101 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:24] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2571 (0%)
[UE1] [2025-11-19 11:29:25] [  5]   3.00-4.00   sec  3.57 MBytes  30.0 Mbits/sec  0.143 ms  0/2565 (0%)
[UE1] [2025-11-19 11:29:26] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.154 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:27] [  5]   5.00-6.00   sec  2.81 MBytes  23.6 Mbits/sec  5.403 ms  0/2017 (0%)
[UE1] [2025-11-19 11:29:28] [  5]   6.00-7.00   sec  4.34 MBytes  36.4 Mbits/sec  0.152 ms  0/3120 (0%)
[UE1] [2025-11-19 11:29:29] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:30] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.148 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:31] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.125 ms  0/2571 (0%)
[UE1] [2025-11-19 11:29:32] [  5]  10.00-11.00  sec  3.57 MBytes  30.0 Mbits/sec  0.095 ms  0/2566 (0%)
[UE1] [2025-11-19 11:29:33] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.176 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:34] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.149 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:35] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.087 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:36] [  5]  14.00-15.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:37] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.174 ms  0/2571 (0%)
[UE1] [2025-11-19 11:29:38] [  5]  16.00-17.00  sec  3.57 MBytes  29.9 Mbits/sec  0.120 ms  0/2564 (0%)
[UE1] [2025-11-19 11:29:39] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.076 ms  0/2571 (0%)
[UE1] [2025-11-19 11:29:40] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.123 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:41] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.157 ms  0/2570 (0%)
[UE1] [2025-11-19 11:29:42] [  5]  20.00-21.00  sec  3.57 MBytes  30.0 Mbits/sec  0.121 ms  0/2566 (0%)
[UE1] [2025-11-19 11:29:43] [  5]  21.00-22.00  sec  3.58 MBytes  30.0 Mbits/sec  0.181 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:44] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.179 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:45] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.091 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:46] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:47] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:48] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.151 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:49] [  5]  27.00-28.00  sec  3.58 MBytes  30.0 Mbits/sec  0.155 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:50] [  5]  28.00-29.00  sec  3.58 MBytes  30.0 Mbits/sec  0.087 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:51] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.138 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:52] [  5]  30.00-31.00  sec  3.58 MBytes  30.0 Mbits/sec  0.162 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:53] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.103 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:54] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.113 ms  0/2568 (0%)
[UE1] [2025-11-19 11:29:55] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.145 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:56] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.126 ms  0/2570 (0%)
[UE1] [2025-11-19 11:29:57] [  5]  35.00-36.00  sec  3.57 MBytes  30.0 Mbits/sec  0.094 ms  0/2567 (0%)
[UE1] [2025-11-19 11:29:58] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.079 ms  0/2569 (0%)
[UE1] [2025-11-19 11:29:59] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.145 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:00] [  5]  38.00-39.00  sec  3.57 MBytes  30.0 Mbits/sec  0.143 ms  0/2567 (0%)
[UE1] [2025-11-19 11:30:01] [  5]  39.00-40.00  sec  3.58 MBytes  30.0 Mbits/sec  0.331 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:02] [  5]  40.00-41.00  sec  3.57 MBytes  29.9 Mbits/sec  0.216 ms  0/2563 (0%)
[UE1] [2025-11-19 11:30:03] [  5]  41.00-42.00  sec  3.58 MBytes  30.1 Mbits/sec  0.085 ms  0/2574 (0%)
[UE1] [2025-11-19 11:30:04] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.160 ms  0/2571 (0%)
[UE1] [2025-11-19 11:30:05] [  5]  43.00-44.00  sec  3.57 MBytes  30.0 Mbits/sec  0.098 ms  0/2566 (0%)
[UE1] [2025-11-19 11:30:06] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.107 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:07] [  5]  45.00-46.00  sec  3.58 MBytes  30.0 Mbits/sec  0.124 ms  0/2570 (0%)
[UE1] [2025-11-19 11:30:08] [  5]  46.00-47.00  sec  3.58 MBytes  30.0 Mbits/sec  0.174 ms  0/2570 (0%)
[UE1] [2025-11-19 11:30:09] [  5]  47.00-48.00  sec  3.57 MBytes  30.0 Mbits/sec  0.128 ms  0/2567 (0%)
[UE1] [2025-11-19 11:30:10] [  5]  48.00-49.00  sec  3.58 MBytes  30.0 Mbits/sec  0.100 ms  0/2570 (0%)
[UE1] [2025-11-19 11:30:11] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.126 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:12] [  5]  50.00-51.00  sec  3.39 MBytes  28.4 Mbits/sec  0.138 ms  0/2432 (0%)
[UE1] [2025-11-19 11:30:13] [  5]  51.00-52.00  sec  3.76 MBytes  31.6 Mbits/sec  0.130 ms  0/2703 (0%)
[UE1] [2025-11-19 11:30:14] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:15] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.151 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:16] [  5]  54.00-55.00  sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:17] [  5]  55.00-56.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:18] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.108 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:19] [  5]  57.00-58.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:20] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.154 ms  0/2570 (0%)
[UE1] [2025-11-19 11:30:21] [  5]  59.00-60.00  sec  3.57 MBytes  30.0 Mbits/sec  0.141 ms  0/2566 (0%)
[UE1] [2025-11-19 11:30:24] [  5]   0.00-1.00   sec  3.74 MBytes  31.3 Mbits/sec  0.173 ms  0/2683 (0%)
[UE1] [2025-11-19 11:30:25] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.157 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:26] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.106 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:27] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.094 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:28] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.102 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:29] [  5]   5.00-6.00   sec  3.58 MBytes  30.0 Mbits/sec  0.085 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:30] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.125 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:31] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:32] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.150 ms  0/2571 (0%)
[UE1] [2025-11-19 11:30:33] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:34] [  5]  10.00-11.00  sec  3.57 MBytes  30.0 Mbits/sec  0.091 ms  0/2566 (0%)
[UE1] [2025-11-19 11:30:35] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.169 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:36] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.109 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:37] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.125 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:38] [  5]  14.00-15.00  sec  3.58 MBytes  30.0 Mbits/sec  0.114 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:39] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.212 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:40] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:41] [  5]  17.00-18.00  sec  3.58 MBytes  30.0 Mbits/sec  0.083 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:42] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.113 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:43] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.113 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:44] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.129 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:45] [  5]  21.00-22.00  sec  3.58 MBytes  30.0 Mbits/sec  0.134 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:46] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.109 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:47] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.102 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:48] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.143 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:49] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.098 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:50] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.138 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:51] [  5]  27.00-28.00  sec  3.58 MBytes  30.0 Mbits/sec  0.147 ms  0/2570 (0%)
[UE1] [2025-11-19 11:30:52] [  5]  28.00-29.00  sec  3.57 MBytes  30.0 Mbits/sec  0.140 ms  0/2567 (0%)
[UE1] [2025-11-19 11:30:53] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.065 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:54] [  5]  30.00-31.00  sec  3.58 MBytes  30.0 Mbits/sec  0.105 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:55] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.085 ms  0/2568 (0%)
[UE1] [2025-11-19 11:30:56] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.066 ms  0/2569 (0%)
[UE1] [2025-11-19 11:30:57] [  5]  33.00-34.00  sec  3.31 MBytes  27.8 Mbits/sec  0.338 ms  0/2377 (0%)
[UE1] [2025-11-19 11:30:58] [  5]  34.00-35.00  sec  3.84 MBytes  32.2 Mbits/sec  0.164 ms  0/2760 (0%)
[UE1] [2025-11-19 11:30:59] [  5]  35.00-36.00  sec  3.58 MBytes  30.0 Mbits/sec  0.104 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:00] [  5]  36.00-37.00  sec  3.58 MBytes  30.0 Mbits/sec  0.112 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:01] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.191 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:02] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:03] [  5]  39.00-40.00  sec  3.58 MBytes  30.0 Mbits/sec  0.105 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:04] [  5]  40.00-41.00  sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:05] [  5]  41.00-42.00  sec  3.58 MBytes  30.0 Mbits/sec  0.118 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:06] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.129 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:07] [  5]  43.00-44.00  sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:08] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.123 ms  0/2570 (0%)
[UE1] [2025-11-19 11:31:09] [  5]  45.00-46.00  sec  3.57 MBytes  30.0 Mbits/sec  0.097 ms  0/2567 (0%)
[UE1] [2025-11-19 11:31:10] [  5]  46.00-47.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:11] [  5]  47.00-48.00  sec  3.57 MBytes  30.0 Mbits/sec  0.154 ms  0/2567 (0%)
[UE1] [2025-11-19 11:31:12] [  5]  48.00-49.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2570 (0%)
[UE1] [2025-11-19 11:31:13] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.163 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:14] [  5]  50.00-51.00  sec  3.58 MBytes  30.0 Mbits/sec  0.104 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:15] [  5]  51.00-52.00  sec  3.58 MBytes  30.0 Mbits/sec  0.133 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:16] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.128 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:17] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:18] [  5]  54.00-55.00  sec  3.57 MBytes  30.0 Mbits/sec  0.268 ms  0/2566 (0%)
[UE1] [2025-11-19 11:31:19] [  5]  55.00-56.00  sec  3.58 MBytes  30.0 Mbits/sec  0.085 ms  0/2571 (0%)
[UE1] [2025-11-19 11:31:20] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.089 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:21] [  5]  57.00-58.00  sec  3.58 MBytes  30.0 Mbits/sec  0.168 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:22] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.138 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:23] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:26] [  5]   0.00-1.00   sec  3.74 MBytes  31.4 Mbits/sec  0.143 ms  0/2685 (0%)
[UE1] [2025-11-19 11:31:27] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.145 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:28] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.109 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:29] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.108 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:30] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:31] [  5]   5.00-6.00   sec  3.58 MBytes  30.0 Mbits/sec  0.144 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:32] [  5]   6.00-7.00   sec  3.58 MBytes  30.0 Mbits/sec  0.111 ms  0/2570 (0%)
[UE1] [2025-11-19 11:31:33] [  5]   7.00-8.00   sec  3.57 MBytes  30.0 Mbits/sec  0.140 ms  0/2567 (0%)
[UE1] [2025-11-19 11:31:34] [  5]   8.00-9.00   sec  3.58 MBytes  30.0 Mbits/sec  0.142 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:35] [  5]   9.00-10.00  sec  3.58 MBytes  30.0 Mbits/sec  0.132 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:36] [  5]  10.00-11.00  sec  3.58 MBytes  30.0 Mbits/sec  0.088 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:37] [  5]  11.00-12.00  sec  3.58 MBytes  30.0 Mbits/sec  0.112 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:38] [  5]  12.00-13.00  sec  3.58 MBytes  30.0 Mbits/sec  0.155 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:39] [  5]  13.00-14.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:40] [  5]  14.00-15.00  sec  3.58 MBytes  30.0 Mbits/sec  0.101 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:41] [  5]  15.00-16.00  sec  3.58 MBytes  30.0 Mbits/sec  0.059 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:42] [  5]  16.00-17.00  sec  3.58 MBytes  30.0 Mbits/sec  0.167 ms  0/2570 (0%)
[UE1] [2025-11-19 11:31:43] [  5]  17.00-18.00  sec  3.57 MBytes  30.0 Mbits/sec  0.113 ms  0/2567 (0%)
[UE1] [2025-11-19 11:31:44] [  5]  18.00-19.00  sec  3.58 MBytes  30.0 Mbits/sec  0.094 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:45] [  5]  19.00-20.00  sec  3.58 MBytes  30.0 Mbits/sec  0.151 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:46] [  5]  20.00-21.00  sec  3.58 MBytes  30.0 Mbits/sec  0.126 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:47] [  5]  21.00-22.00  sec  3.58 MBytes  30.0 Mbits/sec  0.140 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:48] [  5]  22.00-23.00  sec  3.58 MBytes  30.0 Mbits/sec  0.131 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:49] [  5]  23.00-24.00  sec  3.58 MBytes  30.0 Mbits/sec  0.136 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:50] [  5]  24.00-25.00  sec  3.58 MBytes  30.0 Mbits/sec  0.097 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:51] [  5]  25.00-26.00  sec  3.58 MBytes  30.0 Mbits/sec  0.132 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:52] [  5]  26.00-27.00  sec  3.58 MBytes  30.0 Mbits/sec  0.154 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:53] [  5]  27.00-28.00  sec  3.22 MBytes  27.0 Mbits/sec  0.218 ms  0/2311 (0%)
[UE1] [2025-11-19 11:31:54] [  5]  28.00-29.00  sec  3.93 MBytes  33.0 Mbits/sec  0.086 ms  0/2826 (0%)
[UE1] [2025-11-19 11:31:55] [  5]  29.00-30.00  sec  3.58 MBytes  30.0 Mbits/sec  0.197 ms  0/2568 (0%)
[UE1] [2025-11-19 11:31:56] [  5]  30.00-31.00  sec  3.57 MBytes  30.0 Mbits/sec  0.140 ms  0/2566 (0%)
[UE1] [2025-11-19 11:31:57] [  5]  31.00-32.00  sec  3.58 MBytes  30.0 Mbits/sec  0.176 ms  0/2571 (0%)
[UE1] [2025-11-19 11:31:58] [  5]  32.00-33.00  sec  3.58 MBytes  30.0 Mbits/sec  0.076 ms  0/2569 (0%)
[UE1] [2025-11-19 11:31:59] [  5]  33.00-34.00  sec  3.58 MBytes  30.0 Mbits/sec  0.119 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:00] [  5]  34.00-35.00  sec  3.58 MBytes  30.0 Mbits/sec  0.166 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:01] [  5]  35.00-36.00  sec  3.57 MBytes  29.9 Mbits/sec  0.249 ms  0/2561 (0%)
[UE1] [2025-11-19 11:32:02] [  5]  36.00-37.00  sec  3.59 MBytes  30.1 Mbits/sec  0.154 ms  0/2576 (0%)
[UE1] [2025-11-19 11:32:03] [  5]  37.00-38.00  sec  3.58 MBytes  30.0 Mbits/sec  0.170 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:04] [  5]  38.00-39.00  sec  3.58 MBytes  30.0 Mbits/sec  0.148 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:05] [  5]  39.00-40.00  sec  3.58 MBytes  30.0 Mbits/sec  0.126 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:06] [  5]  40.00-41.00  sec  3.58 MBytes  30.0 Mbits/sec  0.168 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:07] [  5]  41.00-42.00  sec  3.58 MBytes  30.0 Mbits/sec  0.132 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:08] [  5]  42.00-43.00  sec  3.58 MBytes  30.0 Mbits/sec  0.171 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:09] [  5]  43.00-44.00  sec  3.58 MBytes  30.0 Mbits/sec  0.127 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:10] [  5]  44.00-45.00  sec  3.58 MBytes  30.0 Mbits/sec  0.096 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:11] [  5]  45.00-46.00  sec  3.57 MBytes  30.0 Mbits/sec  0.145 ms  0/2566 (0%)
[UE1] [2025-11-19 11:32:12] [  5]  46.00-47.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2571 (0%)
[UE1] [2025-11-19 11:32:13] [  5]  47.00-48.00  sec  3.58 MBytes  30.0 Mbits/sec  0.106 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:14] [  5]  48.00-49.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:15] [  5]  49.00-50.00  sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:16] [  5]  50.00-51.00  sec  3.58 MBytes  30.0 Mbits/sec  0.127 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:17] [  5]  51.00-52.00  sec  3.58 MBytes  30.0 Mbits/sec  0.165 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:18] [  5]  52.00-53.00  sec  3.58 MBytes  30.0 Mbits/sec  0.105 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:19] [  5]  53.00-54.00  sec  3.58 MBytes  30.0 Mbits/sec  0.155 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:20] [  5]  54.00-55.00  sec  3.58 MBytes  30.0 Mbits/sec  0.142 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:21] [  5]  55.00-56.00  sec  3.57 MBytes  30.0 Mbits/sec  0.118 ms  0/2566 (0%)
[UE1] [2025-11-19 11:32:22] [  5]  56.00-57.00  sec  3.58 MBytes  30.0 Mbits/sec  0.113 ms  0/2571 (0%)
[UE1] [2025-11-19 11:32:23] [  5]  57.00-58.00  sec  3.58 MBytes  30.0 Mbits/sec  0.163 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:24] [  5]  58.00-59.00  sec  3.58 MBytes  30.0 Mbits/sec  0.120 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:26] [  5]  59.00-60.00  sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:29] [  5]   0.00-1.00   sec  3.73 MBytes  31.3 Mbits/sec  0.133 ms  0/2682 (0%)
[UE1] [2025-11-19 11:32:30] [  5]   1.00-2.00   sec  3.58 MBytes  30.0 Mbits/sec  0.122 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:31] [  5]   2.00-3.00   sec  3.58 MBytes  30.0 Mbits/sec  0.155 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:32] [  5]   3.00-4.00   sec  3.58 MBytes  30.0 Mbits/sec  0.141 ms  0/2568 (0%)
[UE1] [2025-11-19 11:32:33] [  5]   4.00-5.00   sec  3.58 MBytes  30.0 Mbits/sec  0.117 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:34] [  5]   5.00-6.00   sec  3.58 MBytes  30.0 Mbits/sec  0.077 ms  0/2569 (0%)
[UE1] [2025-11-19 11:32:35] [  5]   6.00-7.00   sec  3.57 MBytes  30.0 Mbits/sec  0.161 ms  0/2567 (0%)
[UE1] [2025-11-19 11:32:36] [  5]   7.00-8.00   sec  3.58 MBytes  30.0 Mbits/sec  0.095 ms  0/2570 (0%)
